idx parity
20.099999999999998 1.2927
21.099999999999998 1.1393
22.099999999999998 1.1393
23.099999999999998 1.3330
24.099999999999998 1.0811
25.099999999999998 1.1839
26.099999999999998 1.1278
27.099999999999998 1.1278
28.099999999999998 1.2286
