idx parity
20.099999999999998 1.2088
21.099999999999998 1.0080
22.099999999999998 1.0080
23.099999999999998 1.1879
24.099999999999998 0.9637
25.099999999999998 1.0719
26.099999999999998 1.0097
27.099999999999998 1.0097
28.099999999999998 1.1261
