idx parity
20.099999999999998 0.7760
21.099999999999998 0.5107
22.099999999999998 0.5107
23.099999999999998 0.4861
24.099999999999998 0.4890
25.099999999999998 3.0077
26.099999999999998 7.7979
27.099999999999998 7.7979
28.099999999999998 8.0440
